shop_name,address,latitude,longitude,city,postcode
Audilab  Audioprothésiste Rouen,66 rue Martainville 76000 Rouen,49.43843,1.104375,Rouen,76100
Audilab  Audioprothésiste Royan,43 rue Gambetta 17200 Royan,45.622902,-1.03095,Royan,17200
Audilab  Audioprothésiste Rumilly,38 avenue Gantin 74150 Rumilly,45.861393,5.947583,Rumilly,74150
Audilab  Audioprothésiste Sablé sur Sarthe,ZA - 23 rue de la Martinière 72300 Sablé-sur-Sarthe,47.839,-0.306965,Sablé-sur-Sarthe,72300
Audilab  Audioprothésiste Saint Affrique,Place de la Gare 12400 Saint-Affrique,43.954801,2.890862,Saint-Affrique,12400
Audilab  Audioprothésiste Saint Amand Montrond,31 avenue Jean Jaures 18200 St-Amand-Montrond,46.724075,2.49882,Saint-Amand-Montrond,18200
Audilab  Audioprothésiste Saint Jean Brevelay,10 rue de Beverley 56660 Saint Jean Brévelay,47.846218,-2.720474,Saint-Jean-Brévelay,56660
Audilab  Audioprothésiste Saint Philbert de Grand Lieu,6 rue St François d'Assise 44310 St-Philbert-De-Grand-Lieu,47.036719,-1.642786,Saint-Philbert-de-Grand-Lieu,44310
Audilab  Audioprothésiste Saint-Cyr-sur-Loire,2 rue Thérèse et René Planiol 37540 Saint-Cyr-sur-Loire,47.431455,0.670466,Saint-Cyr-sur-Loire,37540
Audilab  Audioprothésiste Saint-Denis-Lanneray,Route de la Varenne 28200 Saint-Denis-les-Ponts,48.064391,1.302722,Saint-Denis-les-Ponts,28200
Audilab  Audioprothésiste Saint-Jouan-Des-Guérets,Rue du Moulin du Domaine 35430 St-Jouan-Des-Guérets,48.593403,-1.969341,Saint-Jouan-des-Guérets,35430
Audilab  Audioprothésiste Saint-Mathieu-de-Tréviers,5 allée Terra Via 34270 St-Mathieu-de-Tréviers,43.766653,3.86741,Saint-Mathieu-de-Tréviers,34270
Audilab  Audioprothésiste Saint-Nazaire,65 rue Jean Jaurès 44600 Saint-Nazaire,47.279847,-2.213484,Saint-Nazaire,44600
Audilab  Audioprothésiste Saint-Pierre-d'Irube,10 allée de Bordenave 64990 Saint-Pierre-d'Irube,43.476986,-1.456955,Saint-Pierre-d'Irube,64990
Audilab  Audioprothésiste Saintes,69 cours National 17100 Saintes,45.747198,-0.634911,Saintes,17100
Audilab  Audioprothésiste Saran,2198 route Nationale 20 45770 Saran,47.958049,1.890354,Saran,45770
Audilab  Audioprothésiste Saulieu,2 rue Courtépée 21210 Saulieu,47.282172,4.229189,Saulieu,21210
Audilab  Audioprothésiste Saumur,36 rue Dacier 49400 Saumur,47.259378,-0.078108,Saumur,49400
Audilab  Audioprothésiste Segré en Anjou,3 esplanade de la gare 49500 Segré en Anjou Bleu,47.678946,-0.865957,Segré-en-Anjou Bleu,49500
Audilab  Audioprothésiste Seynod,18 avenue de Champ Fleuri 74600 Seynod,48.617556,4.004969,Champfleury,10700
Audilab  Audioprothésiste Sotteville-lès-Rouen,24 place de l'Hôtel de Ville 76300 Sotteville-lès-Rouen,49.415343,1.088711,Sotteville-lès-Rouen,76300
Audilab  Audioprothésiste Soyaux,Av. du Général De Gaulle 16800 Soyaux,45.636805,0.206277,Soyaux,16800
Audilab  Audioprothésiste St Brieuc,8 rue du 71ème R.I. 22000 Saint-Brieuc,48.511654,-2.765463,Saint-Brieuc,22000
Audilab  Audioprothésiste St Herblain,11 bis rue de l'Hôtel de Ville 44800 Saint-Herblain,47.211148,-1.649528,Saint-Herblain,44800
Audilab  Audioprothésiste St Jean-de-Monts,1 rue du Commerce 85160 Saint-Jean-de-Monts,46.793441,-2.062333,Saint-Jean-de-Monts,85160
Audilab  Audioprothésiste St Palais,24 rue Gambetta 64120 Saint-Palais,43.326818,-1.034078,Saint-Palais,64120
Audilab  Audioprothésiste St Pierre des Corps,47 avenue de la République 37700 Saint-Pierre-Des-Corps,47.389552,0.721248,Saint-Pierre-des-Corps,37700
Audilab  Audioprothésiste St Pryvé-St-Mesmin,7 Avenue du Traité de Rome 45750 Saint-Pryvé-St-Mesmin,47.881186,1.864563,Saint-Pryvé-Saint-Mesmin,45750
Audilab  Audioprothésiste St-Gilles-Croix-de-Vie,43 rue Ambroise Paré 85800 Saint-Gilles-Croix-de-Vie,46.69502,-1.915095,Saint-Gilles-Croix-de-Vie,85800
Audilab  Audioprothésiste Ste Maure de Touraine,CCAL Intermarché 37800 Ste-Maure-de-Touraine,47.095346,0.617001,Sainte-Maure-de-Touraine,37800
Audilab  Audioprothésiste Ste-Pazanne,2 bis avenue du Gal de Gaulle 44680 Sainte-Pazanne,47.103657,-1.810775,Sainte-Pazanne,44680
Audilab  Audioprothésiste Sucé-sur-Erdre,21 place Aristide Briand 44240 Sucé-sur-Erdre,47.341805,-1.526633,Sucé-sur-Erdre,44240
Audilab  Audioprothésiste Sète,3 rue Frédéric Mistral 34200 Sète,43.402387,3.696515,Sète,34200
Audilab  Audioprothésiste Tarnos,17 bd Jacques Duclos 40220 Tarnos,43.539723,-1.461017,Tarnos,40220
Audilab  Audioprothésiste Tavaux,2 avenue de l'Europe 39500 Tavaux,47.041587,5.412529,Tavaux,39500
Audilab  Audioprothésiste Thorigné-Fouillard,14 C rue Beaumanoir 35235 Thorigné-Fouillard,48.154718,-1.580846,Thorigné-Fouillard,35235
Audilab  Audioprothésiste Thouars Ste Verge,161 avenue Emile Zola 79100 Sainte-Verge,46.998479,-0.206515,Sainte-Verge,79100
Audilab  Audioprothésiste Tours,66 rue Bernard Palissy 37000 Tours,47.391802,0.693684,Tours,37000
Audilab  Audioprothésiste Tours Les Halles,11 place des Halles 37000 Tours,47.392274,0.679477,Tours,37000
Audilab  Audioprothésiste Tours Liberté,5 place de la Liberté 37000 Tours,47.379871,0.69249,Tours,37000
Audilab  Audioprothésiste Tours Nord,21 avenue André Maginot 37100 Tours,47.409355,0.682804,Tours,37100
Audilab  Audioprothésiste Trélazé,65 rue des Perreyeux 49800 Trélazé,47.455776,-0.510457,Trélazé,49800
Audilab  Audioprothésiste Tulle,132 avenue Victor Hugo 19000 Tulle,45.260775,1.75846,Tulle,19000
Audilab  Audioprothésiste Valdahon,60 Grande rue 25800 Valdahon,47.147205,6.345128,Valdahon,25800
Audilab  Audioprothésiste Vallet,45 rue des Forges 44330 Vallet,47.160584,-1.26781,Vallet,44330
Audilab  Audioprothésiste Vannes,60 avenue Paul Cézanne 56000 Vannes,47.676565,-2.773269,Vannes,56000
Audilab  Audioprothésiste Vauvert,Résidence Espace 30600 Vauvert,43.684502,4.270897,Vauvert,30600
Audilab  Audioprothésiste Vedène,68 place du Petit Pont 84270 Vedène,43.979069,4.906087,Vedène,84270
Audilab  Audioprothésiste Vendôme,21-23 rue du Change 41100 Vendôme,47.79263,1.067996,Vendôme,41100
Audilab  Audioprothésiste Vendôme Sud,Route de Blois 41100 Vendôme,47.78428,1.06319,Vendôme,41100
Audilab  Audioprothésiste Verdun-sur-Garonne,13 rue Joliot Curie 82600 Verdun-sur-Garonne,43.852147,1.234379,Verdun-sur-Garonne,82600
Audilab  Audioprothésiste Versailles,75 rue Royale 78000 Versailles,48.795928,2.125744,Versailles,78000
Audilab  Audioprothésiste Vichy,30 rue du Président Wilson 03200 Vichy,46.125941,3.420497,Vichy,03200
Audilab  Audioprothésiste Vierzon,1 rue du Square Peraudin 18100 Vierzon,47.223787,2.064013,Vierzon,18100
Audilab  Audioprothésiste Vihiers Lys-Haut-Layon,CCAL Super U 49310 Lys-Haut-Layon,47.108718,-0.376636,Lys-Haut-Layon,49560
Audilab  Audioprothésiste Vouillé,32 rue du Lac 86190 Vouillé,46.643467,0.175347,Vouillé,86190
