shop_name,address,latitude,longitude,city,postcode
Audioprothésiste Narbonne Victor Hugo Audition Santé,7 bis quai Victor Hugo 11100 Narbonne FR,43.181378,3.008148,Narbonne,11100
Audioprothésiste Narbonne La Coupe Audition Santé,"Domaine de la Coupe , Route de Perpignan 11100 Narbonne FR",43.183679,2.999147,Narbonne,11100
Audioprothésiste Niort Audition Santé,8 rue d'Inkermann Therapole 79000 Niort FR,46.315553,-0.454915,Niort,79000
Audioprothésiste Noisy Le Grand Audition Santé,204 rue Pierre Brossolette 93160 Noisy Le Grand FR,48.84869,2.551615,Noisy-le-Grand,93160
Audioprothésiste Nérac Audition Santé,7 avenue Mondenard 47600 Nérac FR,44.134628,0.339866,Nérac,47600
Audioprothésiste Oberhausbergen Audition Santé,"75, route de Saverne 67205 Oberhausbergen FR",48.605705,7.684731,Oberhausbergen,67205
Audioprothésiste Objat Audition Santé,52 avenue Jean Lascaux 19130 Objat FR,45.337913,1.366446,Lascaux,19130
Audioprothésiste Orvault Audition Santé,105 rue de la Patouillerie 44700 Orvault FR,47.246758,-1.578561,Orvault,44700
Audioprothésiste Ozoir-la-Ferrière Audition Santé,17 Avenue du général Leclerc 77330 Ozoir-la-Ferrière FR,48.765399,2.672912,Ozoir-la-Ferrière,77330
Audioprothésiste Paimpol Audition Santé,3 Place de Bretagne 22500 Paimpol FR,48.77733,-3.050088,Paimpol,22500
Audioprothésiste Parentis AuditionSanté,"CC de la Côte d’Argent Intermarché
71 route de Pontenx 40160 Parentis FR",44.298804,-1.102987,Parentis-en-Born,40160
Audioprothésiste Paris Audition Santé Brochant,10 rue Brochant 75017 Paris FR,48.888468,2.317551,Paris,75017
Audioprothésiste Paris Audition Santé Réaumur,107 rue Réaumur 75002 Paris FR,48.86798,2.343971,Paris,75002
Audioprothésiste Paris Audition Santé Mozart,30 Avenue Mozart 75016 Paris FR,48.856312,2.271223,Paris,75016
Audioprothésiste Paris Audition Santé Sèvres - World of Hearing,77 rue de Sèvres 75006 Paris FR,48.849682,2.323131,Paris,75006
Audioprothésiste Paris Audition Santé Saint Dominique,73-75 rue Saint-Dominique 75007 Paris FR,48.85983,2.309636,Paris,75007
Audioprothésiste Paris Audition Santé Entrepreneurs,40 rue des Entrepreneurs 75015 Paris FR,48.846265,2.286223,Paris,75015
Audioprothésiste Paris Opéra Audition Santé - LCA Bizaguet,20 rue Thérèse 75001 Paris FR,48.86653,2.334531,Paris,75001
Audioprothésiste Paris Magenta Audition Santé - LCA Bizaguet,88 boulevard Magenta 75010 Paris FR,48.876897,2.355766,Paris,75010
Audioprothésiste Paris Pyrénées Audition Santé - Philippe Metzger,340 rue des Pyrénées 75020 Paris FR,48.873865,2.388862,Paris,75020
Audioprothésiste Paris Gambetta Audition Santé,196 rue des Pyrénées 75020 Paris FR,48.863856,2.399463,Paris,75020
Audioprothésiste Paris Est Audition Santé,37 rue des Pyrénées 75020 Paris FR,48.850327,2.406149,Paris,75020
Audioprothésiste Paris Daumesnil Audition Santé,249 avenue Daumesnil 75012 Paris FR,48.837556,2.401706,Paris,75012
Audioprothésiste Parthenay Audition Santé,13 boulevard de la Meilleraye 79200 Parthenay FR,46.64561,-0.249164,Parthenay,79200
Audioprothésiste Pessac Audition Santé,110 bis avenue Pasteur 33600 Pessac FR,44.803314,-0.63831,Pessac,33600
Audioprothésiste Plabennec Audition Santé,9 place Général de Gaulle 29860 Plabennec FR,48.502033,-4.427095,Plabennec,29860
